Id	Text	Label
SA_TU_1264	bro inchane ajjina video padle thuvara masth time pass apundu ajjina nenapapundu	Positive
SA_TU_1265	next song  pthel maya	Neutral
SA_TU_1266	nxt rcb da malpule	Mixed
SA_TU_1267	solid ❣️❣️ really loved it	Not Tulu
SA_TU_1268	ಬ್ರೋ ಇರ್ ಚೀನಾ ಡ್ ಉಪೋಡು ಇಥಿನ್ಡ್ 👌🤣🤣🤣😂	Neutral
SA_TU_1269	navinere ir dadeyemalla kalavidena irla yelyane ave manded jor und ireg	Neutral
SA_TU_1270	ನೀಗಲ್ಲ ವೂವು ಉರು ಸೂಪರ್ ಅಜ್ಜೆ ತೆಲ್ತು ತೆಲು sakadu ಸೂಪರ್ ಅಜ್ಜೇ	Positive
SA_TU_1271	chur dramatic undu but super try	Positive
SA_TU_1272	gammat song mare undu	Mixed
SA_TU_1273	bangar dada aand pand iji  aik takka judges dewa	Negative
SA_TU_1274	plz upload full movie sir 	Not Tulu
SA_TU_1275	e jamun sajjige bajil avand atha 	Negative
SA_TU_1276	superb  all are actingamazingbhari kushi aand tudu  vishwanth and chidanandanna namasthe	Positive
SA_TU_1277	1518 here comes one of the best emotiional scene ever in tulu film industry	Not Tulu
SA_TU_1278	ವಿಲನ್ ಆಕ್ಟಿಂಗ್ ಮಸ್ತ್ ಸೂಪರ್ ಅತಿಂಡ್	Positive
SA_TU_1279	question  thadda kutha tommy sadda kutha kutha 😆	Not Tulu
SA_TU_1280	ajji baari shokuller cute 😎😎😎😎😎	Mixed
SA_TU_1281	movie aaath maraya  web series	Neutral
SA_TU_1282	matherna actingla masth masth masth yedde aathndsuper comedey	Positive
SA_TU_1283	super dhoddabaari kushi aandvidio  thudh	Positive
SA_TU_1284	comedy king 👑 of tulunadu 😊	Not Tulu
SA_TU_1285	comedy  anda vijayanath vittal shetty ethnedarara thuvare estapuji	Neutral
SA_TU_1286	i am dead laughing	Not Tulu
SA_TU_1287	super  all artists played well	Not Tulu
SA_TU_1288	best comedy of praveen markame	Not Tulu
SA_TU_1289	"ಶರವು ಮಹಾಗಣಪತಿ ದೇವಸ್ಥಾನ

ಕುಡ್ಲ ಪೇಂಟೆದ ದೇಲಂತಡೆ ಗರೋಡಿಡ್ ತುಲು ಬರವು ಅಭಿಯಾನ

24th oct 2021

          "	Neutral
SA_TU_1290	copy nina  thigale 😂	Neutral
SA_TU_1291	pukuli g eet demand undu nd itte gotad🤣😂	Neutral
SA_TU_1292	goosebumps comes while listening to this  song😍❤️	Not Tulu
SA_TU_1293	trending allover udupi and mangalore	Not Tulu
SA_TU_1294	kudonji nataka malpule pls	Mixed
SA_TU_1295	judges sari judge malpi umesh g oriyage continuous dialogue ittini just one man show 	Negative
SA_TU_1296	umesh mijar n team alwys rockzzz lakshmisha  ur too gud re	Positive
SA_TU_1297	nank dever uller nataka upload malpule wheres padil 	Positive
SA_TU_1298	very good daita camidi	Positive
SA_TU_1299	last 👨‍🍳sir cake 🎂kennaga pantodu nikul	Negative
SA_TU_1300	walter ಒಂತೆ ಉದ್ದ ಇತ್ತಿನೆಟ್ ಬಚಾವು ಇಜ್ಜಿಂಡಾ ಇರುವೆರ್ಲಾ ಸೇರ್ದ್ ಅರೆನೇ ತಿಂತುವೆರ್ 	Negative
SA_TU_1301	sudara rai madararokzzz	Mixed
SA_TU_1302	ಕಾಪಿಕಾಡ್ ಸರ್ ನ ಪೊಸ ನಾಟಕ ಪಾಡ್ಲೆ	Neutral
SA_TU_1303	the last date on mik 😂😂	Not Tulu
SA_TU_1304	to be frank acting super athund irna jindabaad super	Not Tulu
SA_TU_1305	anna erna pukuli thanda	Not Tulu
SA_TU_1306	ಇಂಚನೇ ನಿಗ್ಲೆನ progrem ಎಡ್ಡೆ ಬರಡ್	Mixed
SA_TU_1307	padya panpuna pura sprb aathnd	Positive
SA_TU_1308	erna comedy mast yedde apundu 😊 tulunad g mast respect korpar😊	Positive
SA_TU_1309	sprb🔥🔥🔥🔥 44 nikul panpar yenk marlnd	Negative
SA_TU_1310	awesome concept   purakana act super athnd	Positive
SA_TU_1311	tulunad d e song famouse aandu tuluver unden comedy de dettonuga	Negative
SA_TU_1312	baari yedde aathnd	Positive
SA_TU_1313	ಮೆರ್ ಒಲು ಇಪ್ಪುನಿ ವಾ ಊರು	Neutral
SA_TU_1314	nice act keep the gud work solmelu	Not Tulu
SA_TU_1315	irna act edde unde lady so hot	Mixed
SA_TU_1316	not only manglorianuttara kannada people also understand the lyrics of dis song😂😂❤lv frm bhatkal	Not Tulu
SA_TU_1317	i love sharadha arts  isiri manjeshwara manglore is no 1 drama company	Neutral
SA_TU_1318	best pukuli song ever 😁😁	Not Tulu
SA_TU_1319	super team work sandeep anne super👌👌👌👌edde message	Positive
SA_TU_1320	nanaaath inchina videos barondippad	Positive
SA_TU_1321	d kapikad xa0merna pathera masth kushiandu yedde pathera	Mixed
SA_TU_1322	ಈ ನಾಯಿ ಡ ಬಲ್ಲಿಯಪ್ಪಾ	Neutral
SA_TU_1323	cholike piche kya hai	Mixed
SA_TU_1324	aye sonu nigamn panka	Neutral
SA_TU_1325	undu weak d dani upload mltudujar pls upload mlpule	Mixed
SA_TU_1326	yenthaaaa saaaava  🤣😂	Not Tulu
SA_TU_1327	i think charanraj is multi talented in ur crew 🔥have a bright future budyy❤️	Not Tulu
SA_TU_1328	chooru woter thikkwa	Neutral
SA_TU_1329	even after 10 years the comedy show is fresh and fantastic	Not Tulu
SA_TU_1330	ತೂನಗನೇ ಮೈ ಇರ್ಮೆನ ಆಪುಂಡು 🙏🙏🙏	Positive
SA_TU_1331	ongi tulunadada baga program malpula bari support tikundu tulla	Mixed
SA_TU_1332	sharthere full nataka padle	Positive
SA_TU_1333	rt  ಸಾರೊ ಎಸಳ್ ದ ತಾಮರೆ ❤	Neutral
SA_TU_1334	12 nimisha thooye dala comedy ijji dayeganna english thulutu apujjaaa	Neutral
SA_TU_1335	shoku undo movie jai tulunadu	Positive
SA_TU_1336	dheeraj sir spr bhagavathi bhari edde athndye	Positive
SA_TU_1337	anana uru chikamagalor anda nama thulu basha mara	Mixed
SA_TU_1338	kapikadren copy manpunala onji talente	Neutral
SA_TU_1339	231 died laughing 😂 puna da katte	Neutral
SA_TU_1340	god bless your pukuli bro hope u find it soon stay safe😅😅 😉anyways nice voice✌️✌️👍👍	Not Tulu
SA_TU_1341	"pudemi appena dino da eddeppulu 
pratidinala pudemi appena sugipuga 
     "	Positive
SA_TU_1342	next song poonki mayaa	Not Tulu
SA_TU_1343	deepak anna all the best	Not Tulu
SA_TU_1344	ಕಾಮಿಡಿ ಸೂಪರ್ ಒಂತೆ ಕಡಿಮೆ ಅಂಡ್	Mixed
SA_TU_1345	halkat hajame modina  punk geesere fit  kalve vijaye	Negative
SA_TU_1346	idi thare becha anaga e vidio ora thoonda and yau va  mande bechalaclear apundu	Neutral
SA_TU_1347	baari shoku athundu keniyare masth kushi apundu 👌🏻👌🏻	Positive
SA_TU_1348	junaid sadath ali khan	Neutral
SA_TU_1349	buss stand paratth hahahahaha	Not Tulu
SA_TU_1350	100k da lekkod dala unde 😊	Neutral
SA_TU_1351	yaan masth janata kendeolpala thikkijibejar malpochiaayinaath	Mixed
SA_TU_1352	dala yedde athiji anna	Mixed
SA_TU_1353	suuuuuuper program namma tv	Positive
SA_TU_1354	deepak rai  nana da  padil	Neutral
SA_TU_1355	good job bale telipale team	Positive
SA_TU_1356	ಸೂಪರ್ ಕಾಮಿಡಿ  ಸರ್  ನಿಮ್ಮ  ಕಾರ್ಯಕ್ರಮ ಕನ್ನಡದಲ್ಲಿ ಮಾಡಿ sir	Not Tulu
SA_TU_1357	all dislikes from pappu and co🇵🇰🤦🏻‍♂️🤣	Not Tulu
SA_TU_1358	masth timerd bokka masth telpayar thank uuu harini kalavidereg	Positive
SA_TU_1359	wow meksan  da	Not Tulu
SA_TU_1360	tuluva boys had joined the chat	Not Tulu
SA_TU_1361	happy  photography day ☀ ❤ mik team😍	Not Tulu
SA_TU_1362	disclaimer la kusit kenoli bruh🥰🥰	Neutral
SA_TU_1363	google map padina phone owecharge undu	Negative
SA_TU_1364	all the best yashwith bro	Not Tulu
SA_TU_1365	"rt  ತುಳುವರ ಕೂಗು ಆಲಿಸದ ಸರ್ಕಾರ ಜನ ಪ್ರತಿನಿಧಿಗಳು ತುಳು ಭಾಷೆಗೆ ಸಾಂವಿಧಾನಿಕ ‌ಮಾನ್ಯತೆ ನೀಡಿ ಕರಾವಳಿಯಲ್ಲಿ ಟ್ವಿಟ್ಟರ್ ಅಭಿಯಾನ
…"	Mixed
SA_TU_1366	bolar sir ijjante boor	Not Tulu
SA_TU_1367	congratulations bro how are you feeling now  bro	Not Tulu
SA_TU_1368	this is tulu web series not movie posa prayathna malder tuluver support malpuga	Not Tulu
SA_TU_1369	ನಾಯಿ ನಿನ್ನ ಪುದರ್ ದಾದಂಬೆ	Neutral
SA_TU_1370	dadaye undu avatar	Mixed
SA_TU_1371	baari shok aathnd video ️	Positive
SA_TU_1372	725 yan video pause malthd 2 kg parnd kanathand🤦🏻‍♂️	Negative
SA_TU_1373	super padya yenk masth esta anduye  	Mixed
SA_TU_1374	pushpagu marlu joru undaaaaaa	Neutral
SA_TU_1375	"ಕುಡ್ಲದ ಕೊಂಚಾಡಿಡ್ ನಡತಿನ ಬಲೆ‌ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯದ ಉದಿಪನ ಲೇಸ್

ಕೊಂಚಾಡಿ


 
         "	Neutral
SA_TU_1376	ಜಯಶ್ರೀ ಉಮೇಶ್ ಆಕ್ಟ್ ಸೂಪರ್ 💕👍	Positive
SA_TU_1377	channagi ide ️ comedy thumba channagi ide	Not Tulu
SA_TU_1378	i love u aji	Not Tulu
SA_TU_1379	super  yane  create maltina kelvu songs nenapand	Mixed
SA_TU_1380	ಸತ್ಯ ಕಥೆನ್ ಪರದೆಗ ಕಂತ್ ತೋಜಾಯಿನೈಕ್ ಸೊಲ್ಮೆಲು	Negative
SA_TU_1381	erna comedy yavuji umesh anna nanala bodu 	Positive
SA_TU_1382	sheep fight and other fantasy sports only on 100 secure playerzpot fantasy gaming app	Not Tulu
SA_TU_1383	pls continue malpule  next part its wonderful plssss	Positive
SA_TU_1384	bayankara madipu 	Mixed
SA_TU_1385	cycle lakkad shimogad marunu😂😂	Neutral
SA_TU_1386	jai tulu appe 🚩	Positive
SA_TU_1387	dayeg eth late upload malthini nammakudla please sunday upload malpule	Neutral
SA_TU_1388	tulu movie mujhe acha lagta ha my name is annappa full movie upload kijiye	Positive
SA_TU_1389	verry verry best performance	Not Tulu
SA_TU_1390	katappppa hahahanice concent	Neutral
SA_TU_1391	indu nattakana serial boru episode	Negative
SA_TU_1392	ಎಂಕ್ಲಾ ಕೂಲಿ ಬೇನೆ ಉಂಡು ಏನಲಾ ಬರೋದೇ ಡಾಕ್ಟರೇ ❤😀😀😀	Mixed
SA_TU_1393	umbena pukuli naadga🤦‍♂️	Neutral
SA_TU_1394	no comments only daiva bhakthi❤	Not Tulu
SA_TU_1395	tension bodchi anna we support indian product always 🙏🙏🙏🙏	Positive
SA_TU_1396	tulu picchar n kannada g dabb manpudu spr	Negative
SA_TU_1397	super  raju anna	Positive
SA_TU_1398	sabhu to best comedy aji dekhili 👌👌👌	Not Tulu
SA_TU_1399	"rt  ನಮ್ಮ ಊರ್ದ ಪೆರ್ಮೆದ ಗಾಯಕಗ್ ಸಪ್ಪೊರ್ಟ್ ಮಲ್ಪುಲೆ
  
all the best nihal✨ …"	Negative
SA_TU_1400	any manglorians hear 🤣🤣😂😂😂😂😂😂	Not Tulu
SA_TU_1401	poor punch lines disappointed	Neutral
SA_TU_1402	लै लै लै मेक्सम भाइ हिरो छ के यार	Not Tulu
SA_TU_1403	trailer bari edde undu	Positive
SA_TU_1404	finally 100k💥💥its the tym for celebration mik🥰	Not Tulu
SA_TU_1405	new and unique concept mast ista aand	Positive
SA_TU_1406	yenchi karma da music ya	Neutral
SA_TU_1407	ಬ್ರೋ ನೀವು ವಾಯಿಸ್ ಕನ್ನಡ ಕೊಡಿ ಕಂಡಿತಾ ವಾಗಿ ನಿಮ್ಮಿಗೆ ಹೆಚ್ಚು ಸಪೋರ್ಟ್ ಸಿಗುತ್ತದೆ 😊	Not Tulu
SA_TU_1408	"ವಿಕಿಪೀಡಿಯಡ್  ತುಳು ಸೇರ್‌ದ್ ಇನಿಕ್ 5 ವರ್ಸ ಆಂಡ್
ವಿಕಿಪೀಡಿಯಗ್ ಸೇರಿನ ಭಾರತೊದ 23ನೇ ಬಾಸೆ ನಮ್ಮ ತುಳುಬಾಸೆ
 "	Neutral
SA_TU_1409	ಎನಡ  extra  pukli ಈಜಿಿ ಮರೆ	Neutral
SA_TU_1410	congrats to you all	Not Tulu
SA_TU_1411	super concept  swami ajja nambunade embu koripinar	Positive
SA_TU_1412	hppy birthday all 🎉🎉🎉	Not Tulu
SA_TU_1413	ಸೂಪರ್ ರಕ್ಷಣ್  ಉತ್ಸವ್  ಜೀತು ಅಣ್ಣ  all da best	Positive
SA_TU_1414	uuuu super  comedy	Not Tulu
SA_TU_1415	who came here to read comments	Not Tulu
SA_TU_1416	"rt  where are we heading 
ಊರ್ದ ಪುದರ್ನ್ ನಮನೆ ಬೊಡಿದ್ಂದಲೆ ಪಗತ್ದ್ ಎಲ್ಲೆ ನಮ್ಮ ಜೋಕುಲೆಗ್  ಎಲ್ಲಿ ಉಂಟಾ ನಿನ್ನ ತುಳುನಾಡು ಎಲ್ಲಾ ಊರು…"	Not Tulu
SA_TU_1417	pukuli maya in udupimangaluru means ass vanished	Not Tulu
SA_TU_1418	nayi ondu saku prani nayige 4 kalu irutade nayige 1 bala irutade awsm yar	Neutral
SA_TU_1419	"ತುಳು ಬರವುಮಾಲೆದ 19ನೇ ಅಚ್ಚರ aḥ ಅಃ അഃ


 "	Neutral
SA_TU_1420	super dailog full movie upload malpule	Positive
SA_TU_1421	vrgafhootada 2 ladai bhoota nakuluismael bhai arda mande bechadu katil patter	Mixed
SA_TU_1422	ಸೂಪರ್ ಪ್ರೋಗ್ರಾಮ್ ತೆಲ್ತ್ ತೆಲ್ತ್ ಸಾಕಾದ್ ಪೋಂಡ್	Positive
SA_TU_1423	my favourite song of shiva god 👌👌👌👌👌👌👌👌❤❤❤❤❤❤❤❤❤❤❤❤❤❤🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏	Not Tulu
SA_TU_1424	"18 ಕೆದು 18 ಜೈನ ಬಸ್ತಿಲು 18 ದೇವಲ್ಯೊಲು ಅಂಚೆನೇ ಬೇತೆ ಬೇತೆ ಗ್ರಾಮೊಲೆನ್ ಜೋಡಾವುನ18 ಸಾದಿಲು ಬೆದ್ರಡ್ ಉಲ್ಲ
ನಮ್ಮಊರು
 "	Not Tulu
SA_TU_1425	super tulu programd jasthi tulune galasale jai tulunad	Mixed
SA_TU_1426	niklena e karyakrama posa posa prathibhen pidhayi kanapunanchina onji vedhike avadbest of luck	Mixed
SA_TU_1427	ಇನಿ ಅಂತರಾಷ್ಟ್ರೀಯ ಪ್ಲಾಸ್ಟಿಕ್ ಬ್ಯಾಗ್ ಮುಕ್ತ ದಿನೊ 	Neutral
SA_TU_1428	kaake da baarish	Neutral
SA_TU_1429	"ತುಲು ಬರವು ಅಭಿಯಾನ




      
 "	Neutral
SA_TU_1430	baari shok da nataka  super acting	Positive
SA_TU_1431	i namma tulunadg press ayar i love you baletelipale i love you dipak	Not Tulu
SA_TU_1432	deepakeren thunagane thelike barpundu	Positive
SA_TU_1433	   dheeraj rai sampaje	Not Tulu
SA_TU_1434	sule balla nikleg byarilena thamase manpuvara	Neutral
SA_TU_1435	att bodpad panorchi marre sawyy	Neutral
SA_TU_1436	bari porluda yakshagana sir	Not Tulu
SA_TU_1437	ಅಯ್ಯೋ ಪ್ರಾರಾಬ್ಧವೇ ಅಕಟಕಟಾ	Mixed
SA_TU_1438	ದಾದನೇ ಆವಡ್ ನಮ್ಮ ಕೋಲಿನ ಪಿಲಿನಲಿಕೆ ಸೂಪರ್	Mixed
SA_TU_1439	super act malder dubai d	Negative
SA_TU_1440	super super super kudlada thuluver	Positive
SA_TU_1441	ಬಾರಿ ಪೋರ್ಲಾತ್ಂಡ್ ಕುಂಜನ ಕುಸಲ್ superb  totally entertaining package	Positive
SA_TU_1442	full movie upload manpule	Negative
SA_TU_1443	full nataka send madi	Not Tulu
SA_TU_1444	onji churula yedde aathijitopik apagapaga change avondu ithndparake sandayilekka aathnd	Positive
SA_TU_1445	suruuu nik shaale yapa start pan	Neutral
SA_TU_1446	punches da timing perfect ethnd great show best of luck	Positive
SA_TU_1447	but still we wanted santhu 🤪🤪	Not Tulu
SA_TU_1448	gaana bhat is one of the most best actor  🙏🥰	Not Tulu
SA_TU_1449	nobody can be like deepak	Not Tulu
SA_TU_1450	aw quarter att photo 😂	Neutral
SA_TU_1451	ayna sonta g onji darple😂	Neutral
SA_TU_1452	meksam dai ko real fan le🤚🏻🤚🏻 haat uthau ta	Not Tulu
SA_TU_1453	aistu chenagero song ge dislike koteroru murkaru	Not Tulu
SA_TU_1454	enjoy enjaami  tulu cover  manpulea	Mixed
SA_TU_1455	bari kushi aand kenudu	Positive
SA_TU_1456	"ತುಲು ಪಾಡ್ದನದ ಪೊರ್ಲು ತಿರ್ಲ್ ಎಸಲ್ 2

  kl    "	Neutral
SA_TU_1457	jai tulunad 	Mixed
SA_TU_1458	rt  ಗುಳಿಗೆ ತೂವೊನಡ್	Neutral
SA_TU_1459	damanne junior kapikad sir👌👌👌	Mixed
SA_TU_1460	embena maya aathina pukulin olu nadunu marre🤣😂🤦‍♂️	Neutral
SA_TU_1461	paternaga poadyare balli	Mixed
SA_TU_1462	super athnd bavya and team	Not Tulu
SA_TU_1463	namma belman  karlag kaythal 😍😍	Positive
SA_TU_1464	super super bhagavatike englishnu super	Positive
SA_TU_1465	yenchi  karmada  comedic	Neutral
SA_TU_1466	2050 santu g kannadakka undund gottand	Neutral
SA_TU_1467	baari porlu athnd️	Positive
SA_TU_1468	coor jasti over acting aan	Neutral
SA_TU_1469	yaan kelav sala ancha utla type malpuve 👊🏽	Neutral
SA_TU_1470	"ದೇವರತಿ ನಾಗರತಿ ಚಾರುರತಿ ಮಂದರತಿ ಬೊಕ್ಕ ನೀಲರತಿ ಪನ್ಪುನ ಐನ್ ಸರ್ಪೊಲೆಡ್ “ಮಂದರತಿ’ ಪನ್ಪುನ ಸರ್ಪಗ್ ಸೇರಿನ ಜಾಗನೇ ಮಂದಾರ್ತಿ ಅಪ್ಪೆ ಶ್ರೀ ದುರ್ಗಾಪರಮೇಶ್ವರಿ ಈ ಜಾಗೆಡ್ ಅನ್ನಪೂರ್ಣೇಶ್ವರಿಯಾದ್ ನಿಲೆ ಉಂತ್‌ದ್ ನಂಬಿ ಜನಮಾನಿಲೆನ್ ಕಾತೊಂದುಲ್ಲೆರ್
ಮಾರ್ನೆಮಿ "	Negative
SA_TU_1471	always fvrt sng😍	Not Tulu
SA_TU_1472	super prashamsha comedy	Not Tulu
SA_TU_1473	and coolie no 1	Not Tulu
SA_TU_1474	rakshi aa bangudes onji thund pucche patthond balthdndfry maldyna😂	Negative
SA_TU_1475	enchina a avaste marree ck or attavar  edde comedy show	Positive
SA_TU_1476	corona apaga itthnda 😂😂 corona suvarna	Neutral
SA_TU_1477	nishith🔥🔥 perfect acting 😀😀😀 nice story welll done guyss 👏👏👏👏👏	Not Tulu
SA_TU_1478	ov nataka full ejja	Positive
SA_TU_1479	pukuli maya and ge ayana	Neutral
